Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2022-05-25 00:00:00,0,287,13.10732421875,0.696961760520935,0.434721648693085,0,0
2022-05-25 01:00:00,0,287,11.1804138183594,0.738149344921112,0.897394418716431,0,0
2022-05-25 02:00:00,0,287,9.6559997558594,0.769772827625275,1.22753262519836,0,0
2022-05-25 03:00:00,0,287,8.50747070312502,0.792601346969604,1.43940138816833,0,0
2022-05-25 04:00:00,0,287,7.70815429687502,0.807404041290283,1.54726612567902,0,0
2022-05-25 05:00:00,0,287,7.23146972656252,0.814950168132782,1.5653920173645,0,0
2022-05-25 06:00:00,0,278.617797851562,7.0507751464844,0.816008806228638,1.50804424285889,0,0
2022-05-25 07:00:00,0,278.617797851562,7.14812622070315,0.811132490634918,1.39035069942474,0,0
2022-05-25 08:00:00,0,278.617797851562,7.5402770996094,0.800006985664368,1.2308896780014,0,0
2022-05-25 09:00:00,8.82711124420166,278.617797851562,8.25270996093752,0.782101392745972,1.04910182952881,0,0
2022-05-25 10:00:00,158.740158081055,278.617797851562,9.31081542968752,0.756884753704071,0.864427864551544,0,0
2022-05-25 11:00:00,312.432739257812,278.617797851562,10.74013671875,0.723826229572296,0.696308732032776,0,0
2022-05-25 12:00:00,516.875366210938,316,12.5660339355469,0.682394921779633,0.564185082912445,0.00333333330218011,0
2022-05-25 13:00:00,663.47265625,316,14.7706237792969,0.633143246173859,0.483184784650803,0.00333333330218011,0
2022-05-25 14:00:00,781.303344726562,316,17.1623168945313,0.580957353115082,0.451183974742889,0.00333333330218011,0
2022-05-25 15:00:00,862.347473144531,316,19.5062194824219,0.531806707382202,0.461745858192444,0.00333333330218011,0
2022-05-25 16:00:00,901.092590332031,316,21.5673767089844,0.491660714149475,0.50843358039856,0.00333333330218011,0
2022-05-25 17:00:00,894.908569335938,316,23.1108642578125,0.466488867998123,0.584810376167297,0.00333333330218011,0
2022-05-25 18:00:00,659.539428710938,345,23.9017272949219,0.462260693311691,0.684439480304718,0,0
2022-05-25 19:00:00,587.887817382812,345,23.7819763183594,0.482795685529709,0.801230251789093,0,0
2022-05-25 20:00:00,489.068298339844,345,22.9014221191406,0.523313641548157,0.93047684431076,0,0
2022-05-25 21:00:00,369.821105957031,345,21.48671875,0.576884388923645,1.0678197145462,0,0
2022-05-25 22:00:00,238.277526855469,345,19.7645812988281,0.636577785015106,1.20889937877655,0,0
2022-05-25 23:00:00,103.405860900879,345,17.9617553710938,0.695463716983795,1.3493560552597,0,0
2022-05-26 00:00:00,0,332,16.3049255371094,0.746612071990967,1.48483037948608,0,0
2022-05-26 01:00:00,0,332,14.9724670410156,0.784353673458099,1.61232018470764,0,0
2022-05-26 02:00:00,0,332,13.9495178222656,0.808063447475433,1.73425388336182,0,0
2022-05-26 03:00:00,0,332,13.1727844238281,0.818377494812012,1.85441756248474,0,0
2022-05-26 04:00:00,0,332,12.5791259765625,0.815931797027588,1.97659718990326,0,0
2022-05-26 05:00:00,0,332,12.1052490234375,0.801362276077271,2.10457873344421,0,0
2022-05-26 06:00:00,0,321,11.6879516601563,0.775304973125458,2.24214816093445,0,0
2022-05-26 07:00:00,0,321,11.2871337890625,0.738915383815765,2.39475107192993,0,0
2022-05-26 08:00:00,0,321,10.9551025390625,0.695427000522614,2.57447099685669,0,0
2022-05-26 09:00:00,5.62509059906006,321,10.7673583984375,0.648592829704285,2.79505109786987,0,0
2022-05-26 10:00:00,85.3268051147461,321,10.7993408203125,0.602165758609772,3.07023453712463,0,0
2022-05-26 11:00:00,167.048095703125,321,11.1264587402344,0.559898853302002,3.41376447677612,0,0
2022-05-26 12:00:00,317.174560546875,346,11.8242431640625,0.525545001029968,3.83938407897949,0,0
2022-05-26 13:00:00,406.815216064453,346,12.9283081054688,0.502076029777527,4.35021877288818,0,0
2022-05-26 14:00:00,478.880706787109,346,14.3152709960938,0.489338666200638,4.90692520141602,0,0
2022-05-26 15:00:00,528.465942382812,346,15.8218627929688,0.486398547887802,5.45954132080078,0,0
2022-05-26 16:00:00,552.197937011719,346,17.2849060058594,0.492321193218231,5.95810556411743,0,0
2022-05-26 17:00:00,548.465637207031,346,18.5411926269531,0.506172180175781,6.35265684127808,0,0
2022-05-26 18:00:00,414.644012451172,374,19.4275146484375,0.527017116546631,6.59323310852051,0,0
2022-05-26 19:00:00,369.755676269531,374,19.8253112792969,0.553852260112762,6.64478445053101,0,0
2022-05-26 20:00:00,307.828125,374,19.7948547363281,0.585397005081177,6.53190422058105,0,0
2022-05-26 21:00:00,233.08512878418,374,19.4410034179688,0.620301365852356,6.29409742355347,0,0
2022-05-26 22:00:00,150.623107910156,374,18.8686462402344,0.657215476036072,5.97086811065674,0,0
2022-05-26 23:00:00,66.0639572143555,374,18.1827331542969,0.694789469242096,5.60172128677368,0,0
2022-05-27 00:00:00,0,368,17.4881530761719,0.731673359870911,5.22616195678711,0,0
2022-05-27 01:00:00,0,368,16.8746887207031,0.766539692878723,4.87886905670166,0,0
2022-05-27 02:00:00,0,368,16.3716979980469,0.798150897026062,4.57521963119507,0,0
2022-05-27 03:00:00,0,368,15.9934936523438,0.825291633605957,4.32576560974121,0,0
2022-05-27 04:00:00,0,368,15.7542663574219,0.846746742725372,4.14105892181396,0,0
2022-05-27 05:00:00,0,368,15.668359375,0.861301004886627,4.03165149688721,0,0
2022-05-27 06:00:00,0,376,15.7499938964844,0.867739200592041,4.00809478759766,0,0
2022-05-27 07:00:00,0,376,16.0064636230469,0.865546047687531,4.07659149169922,0,0
